address,net_sold_usdc
0x8254A34dc8Ff04Fd6FcE94D52e1b68eF979b3866,-464371.713988
0x826144844B14D740ddB07dBb1416348cA0D9840b,-529664.939862
0x826c28905a93c58a29ecbC5cf0665A0FbF01537F,-170966.956880
0x8272A29fd29f9d0b6474402ad440fCAFaE6F9AaA,-285285.079991
0x827b20B4f30D8057A8Fc585416F94C435bED1aaa,-62130.213364
0x82820E2f90D2B9e436246c65de022F1775bD3449,-119731.605105
0x82836c765a5096e8635637459dD77076AD54cD08,-191779.275889
0x82991295d3042D184f314797763612390D983571,-1373933.018523
0x82E11e03e79d10E9535F91dc7D154bd93241dE7E,-438034.866350
0x82ED6151aDa31cb9B0AbE31fB319833D484b1cBf,-79662.980873
0x82FeEe8e969c3f79D5c3B971315C95eb042180F4,-434460.768213
0x82e4Ac4d99f2bCe0143a2A5dd0377D45BA599c27,-224585.619859
0x82e5fbBaC359D05da54FcBd3a047b3Cf86d89355,-93781.990855
0x82e7606abDDE8CF3FD92A9BF178312c38C1a47C3,-2001016.300011
0x82eec4842b406e807e6676F6cD86229266F17751,-1039630.458396
0x8309690ac37C0eDC0c3Af46aE73B0C75F63d24f5,-310812.446113
0x832f6fC6a6c2EDb7E255329f738417ce887e29b3,-209796.281717
0x834C7C9e2fC7ec00774bD63D1b27179ed887D562,-115049.421925
0x836663d9c8c65b54Ea7B94D204c11DAc69D7dCD2,-581783.886768
0x837F76a7af0fA829Fc7CdD9Bc956d64fE1Dc2de1,-51419.258086
0x838fA9ec809eCc48430504B6442429f501e0E805,-164013.317990
0x839834903B8FE40ee754fb285eBDd42293Da3bE9,-62437.888071
0x83ABd57D26C2D022781ea7114f9D6Fa9c7821356,-281719.871615
0x83Abe0647018A87e54Ce1D9869282676429FeA96,-54458.216203
0x83e425F92883C9c3Da5b9f18E17a4056F30E66b3,-71821.327291
0x8401049BB13C302063dADF983d13912D0ee9e35c,-382708.345310
0x840cE8C3CDA90f1246F9372A6A0110E2AD8bD462,-61532.929541
0x843f2C19bc6df9E32B482E2F9ad6C078001088b1,-133352.326824
0x8441D9BC47b409daE9dF7e69afCf09eF40618998,-123217.182431
0x84429C40B31Fa7D7842d841886f13E6a4462E411,-95283.450519
0x846E579a23D4aeD1502A175f0294d1ee145a0D47,-53011.693761
0x848eB306Bb29c29A77050138d61800E814dc7B3b,-53690.077351
0x8496A90040Cd99F99faE94f7D467c6f669ca4570,-289877.875694
0x84C4065254e8cEa004eF0b375A25D6b2b9B55285,-135097.771556
0x84b954F95fCb8f697D3947A4E01f863B33Df3c79,-158196.939535
0x84d143682764DD1f42C4de763262107BD90c4F42,-155046.698151
0x8525DEC6c7b330234e5b470CA65189e1670DB197,-123302.859841
0x85336c699926C1Ff374c7E6d50817119fD42fc9C,-95159.059603
0x854c09D655Bf3215EC71d192Ef2967Bf953ac670,-72567.364521
0x8558CDB73EED83e49C2B3700e31c7e4f8fb030d4,-191119.355096
0x855E73e471b92264d62f4515D741d201FF79542a,-64716.698540
0x856B4B65c0c7eD45D2b84DCE0CF6b2B3155948d9,-101583.541919
0x856B73D2f34278EE335C30FDA1CbAF467b04477f,-112550.346070
0x85853F71EdC8F0eFADc2a837b5687F63e83673d0,-67071.331531
0x85F053FA54789Dba67ecf726773957159Dc742EA,-128250.843845
0x85F7BfEFd9F6603641B354444470688B6B23A74E,-107317.179847
0x85e4F2cA46B543A2DC81B4aD40a0321aC2Fca7fA,-97355.071971
0x85e8b3eB9F78eDb1DcB912A2C94c9D75552256d1,-253814.084108
0x8605BD4D599A846c6754c0548D45869042C89300,-95321.475370
0x86226191CC9947343D0FCabd7065A68Ec0a90654,-69033.891555
0x862f0c89cc4396DCB55Bf203196808BA4B273E9c,-817079.408913
0x867e6f1477227a2c0e05544991158C50eB16f3c6,-495153.975457
0x868cb092Fa2037654fC133953a6CaA2DBea7699f,-113293.349884
0x868fAcc78fA5F0fE26f1eDE5Ef8Dde1FEe2B4eFB,-98806.416855
0x86A79Be5CB85cC5DE48bB953cf0B1a01a40d8732,-68007.641877
0x86AC0e11cfc15aE8ba9f40E0623214D34F286630,-117443.901274
0x86Ad7debAd3168b0C970c157956a684A0D17B25A,-59103.750645
0x86FA0f83fD5f11589322f688E4FAE0Cd116241BE,-358195.894600
0x86cCF8F139FEfFa849cf2796eB8aDf517Da17d87,-555739.456647
0x86d26652c40C177dd3Bbe4E25fA66C0dCAB3d115,-341134.808392
0x86df2908f9Bd3A122f014ce008754B3136EaA688,-319273.694435
0x86e8357E6D96940f368ab5b00019B86BbF8B2063,-64145.512366
0x8706142173f7DDB75D6df3204D0cFfBcfC9fbE9c,-122959.467308
0x87238139893AC7cFB6EABd1724c810E0b0c4D0C0,-68077.607569
0x8729539b95216E4fdD82957C05766CfeBaf75960,-79358.673245
0x8740A3f846CF7a49E5dBCe0550451248c95b85A2,-66104.293566
0x87414Edef8b069cA255D6bc08653D3d0DFD62D02,-413219.036062
0x874623B23e8bc6A4b8828E00b33B809E5F4eac69,-65929.373653
0x87477FB307eEb526E39Cb025890f76C157863f32,-127462.512099
0x87592bAC1d9AEFf857C7D9E143655e4dc9E2250f,-50100.947393
0x8760079f15337e79471323747C85CB3f8e0073D3,-1345997.668967
0x879fcA3dBB26412E94406669842E658EeCEaf5c0,-68630.871279
0x87C16Dc7c193157624eb28B4a9301E8FD6089f8a,-101476.958998
0x87C6f68598FBf98b17D23Cc73106e41380Fa4f8c,-168453.167585
0x87FCD8aA5187b354D4820bb8D82Cca0b7C84B3FE,-136510.443415
0x87e8734EFf387F7DF355134A510344c464033d86,-227827.520145
0x88004984965044ddD667D23da7634702F4343c0d,-125181.300840
0x880aA4F552dB68F4578d786b57Dae873fC063533,-86782.211546
0x881a9AAf8b246344210Bd09e5b6767321ebfd1d8,-64861.193876
0x884F67Fe4e4800949de9FA79865205C75b1CC001,-70589.884156
0x885822a3a4a74b05cc4Dd6F6aB7d23aC744d9737,-56151.468639
0x8867De3f0327C73BA0541e7336367D181E085EA9,-53310.456730
0x8877Bf5e275Fe40b1F6B581a290262af1B4A8B0e,-90920.511282
0x88C5eF20Dd309523af697874BBB2cAbf02D2F10E,-68210.113791
0x88C68d0EE5d4d7Df9D7c05AB6f0524205F66DfFC,-148538.588057
0x88E8599d0932dA83C68dC9c41Ad6914E917b3970,-65383.240212
0x88aCF489C51908feca7fF7029B9B90a54437Fe43,-127163.645283
0x88b6E74056BB26e3Eb84fa300108e9E3b1217cb9,-242379.533684
0x8917F424e0EA3397A86b2E2395004da93cB905b8,-216770.155506
0x891aCdEfa5f01ab48Bf69ff789CE9D3a9997f017,-98496.133708
0x893CBfe1C20eA24f010f24a9C1f968Fab7FB6332,-50044.285647
0x89469a7735E7E2804620D2c65AD86842D2F6F61A,-81593.449401
0x899296B548CBa9Bd46590592BB550b60F3662d8d,-52198.955860
0x8997369cf969618ddFf76C22fAA24435B3a797DA,-173527.706350
0x89A38e29452B809558942985F5ADE9979d3bC4CB,-413999.376546
0x89D04aB19C5590b887Bfc87ABB50B9264Cb6438d,-303711.662807
0x89ED353B8aB64bBC4ff71417e80454C11DeD1d54,-609861.641877
0x89a8888FB60E75e066B6f86E2AE82E41873c8284,-218009.475134
0x89d488Fc087De710AAfA380bD15edA347a9bf567,-575914.669928
0x89d871C7F11a6DeE60717C096E183c907c008051,-53104.258082
0x8A1D6c0a4930F6D7d7892538d18462bB8387fC91,-87487.667946
0x8A3634B10Ee60e3C048Cb25900ce978Da01e5451,-158049.358954
0x8ABB25eeFa45Ca6Ed7b9E5148Ce59169d4CACd22,-65394.680477
0x8AF5DD2242d597F71126719949A9FcAb379C4464,-76332.036118
0x8B59e21D4E9c409cf2b7D354CD95F737443dd367,-218942.056811
0x8B6015fe949210F5B0bf442Bd84EC7AB73DcD44f,-8861158.436504
0x8B9C06ED27Eefa2aC9fD7f0e2Ab98aDD09Da2a7e,-397509.204660
0x8Bb29d6E90d48c2C27bCAE1c80B714a38595C372,-314363.606065
0x8CC8f751309dDc9992cDF7a4107fD215a762d9D6,-67505.028385
0x8CE74fa7A1428F18315018099809bdD6Db483aE3,-85389.801112
0x8Cc334d05C7760571d3163074283C1f5aF0dB1aa,-87939.842105
0x8Cf47A4744003c111Ad61E557490D568ee12F2DE,-50651.421273
0x8D51D39a14FB66f03B55959Ce6aD02C0Ff4FF342,-440487.270673
0x8D6f0F249e6393838Bd8BD66EA80d317E277c430,-341939.134694
0x8D782F5b1d8A09D2fCF05e1bDF35B0353a40D243,-71645.877154
0x8Db39bcc69570DC2551A35218FcF62235AABCD21,-102296.427689
0x8Dc82ddbf1EfB4BeFcb577B1c0A6EfB812A0c562,-166283.561922
0x8E038c66cB17A44655A1C0d44dD90Fda01B376eB,-253782.411544
0x8E94e2F5168f7e804A448556A00395d5b8d0E439,-171025.439153
0x8EB030dA76d317b5699b4E44E78a37d231bf5D3f,-80421.978091
0x8EBB4C7f9356E74F7a35CE5482b5AF4a07D3210d,-298177.348279
0x8Ebb3B44fBA4a542592FFC3CF943418A7CFFa48E,-209340.810700
0x8Efe6FdB2D98ec6acBdF7bbcf028da0a72B8fF9e,-78155.531990
0x8F5B1E9168849d0aB12FD2bc8633f4C2dec31396,-517571.881162
0x8FC3fd12fE7D042622E0D706405dfFb9Eae606E6,-70250.767849
0x8FD6EbA901caf94ac4af0a5ef6B4BF3a529ef91d,-71265.654492
0x8Fa537375Ce32E5348c0270852CF78AfFDAFdb5c,-154034.373009
0x8Fb64A06c8E16188a2b569ebb29812E7545fA90f,-386952.725735
0x8Fe1D930263bb28DB10224dC283c256f43AA90E0,-416726.967818
0x8Ff5b57B8e206103635B18d4Bc59A0a09ec239Fe,-469018.065686
0x8a1067853393E5Ccaa4502Fb7cf18a456b25FEc6,-57177.882868
0x8aa0174c9b7b5375D83073481ca0088A11e92E5B,-614762.332162
0x8b6d1C6dF1E41db7EdCd7e6F120F237CF2bD949c,-120137.642466
0x8b847246328a84e1A8179f6DE58822c99ac423E2,-62975.283818
0x8bC7a2eb97dF2811D4E748fc434f6f00b12c5933,-52721.923636
0x8bD36Ac7259d8921685C074246F41E14797a57e1,-82647.300295
0x8bF80903ff8B4F10E2189D3345f14c30a9016458,-107773.152792
0x8bfc40a37b072685DFfE3625518334935C375E36,-74042.566397
0x8cCa25F558cf8ffC1e084e48489AC7638c401beF,-133492.494257
0x8cEB159487a6721a97853e3447e433093E493f11,-54571.502856
0x8cF9964B45E24420eb1C1B10cf7acdB52cC0f11B,-61127.697360
0x8cf7d96AA4Ac922b917268c18DDE5FfEcfF1bb79,-337999.712143
0x8d7bfFe0eE2ccA30810859334E1ef9f04C68B092,-142332.326495
0x8d7c14A0e724cFf9f73B2253b2DF6aceC099Bd89,-85832.601034
0x8d9C426242A26a22d7Ca7394613B39B6a63e7c68,-70326.383391
0x8dB2482e7a478f1B9e58f0943aF32A8189BaD687,-170214.895983
0x8dDA74262fD6cE00FbD160333337D4bdac4F4eD9,-177769.729558
0x8e08EF2FC520D4a1Bb792df94570111c2eBB6579,-250093.969072
0x8e2D370Bd7F34cD57eB7b2f15176f913721D6042,-78343.310309
0x8e40bD80D89b690268a80d7D4ba4D74446836F24,-1691430.772454
0x8e54b9ca886C7796C2aCF2358848330848c535e5,-200102.377927
0x8e8959100dC3fE7eeBAac657D15Ca08666229fAA,-726291.083130
0x8eC23713719c33272ce116610923511c6BC47FC3,-157156.908547
0x8eea83ED73858bFc97336187FB37445C43a4D855,-132541.139239
0x8f068b12ca3B790e2c1937f9A68a298E504Ab0D2,-1079632.154461
0x8f27964B5DB10a9eBb84038E6355DF22238A99D0,-217864.630337
0x8f4f932A238516bcfA73a6fBc7d1092d762ed293,-105076.679980
0x8f7Bd8794075459A6e072076c6208AF75Ed5d2a8,-65333.593288
0x8fDa332A622FcA13D357E3CaD2674298deEdE9cC,-61867.422774
0x8fe0e1205811D5A7e80Ee9Dc65ae75caFD71AC8d,-155771.370390
0x8fe1Bf22AbbBC285F61293670789A9319aa4C8F8,-193058.479367
0x901ADBB803aC772134A00f0a208638b878b7aA60,-224201.772071
0x901E8bB149a19Fb70D177528db6Bf32b3CC38BA8,-55866.881033
0x903C415ECc2f611e358118e8763d8d576d809Eb5,-59716.053494
0x9045a4Ce705b31150278f7B3Bf67A2DA3C1E21e8,-157484.909500
0x9059479DE7dFf2330d15a56624507Cd2D1Df2B28,-624116.314891
0x906d7d49B42F8ddCDD83a214683F5e4703e052a3,-93252.852413
0x9073c8c1fEE3dD73FB10C0B4241ce8B708A7c432,-132747.777234
0x90777Cd8cEB858eC4B7a7145589c3eC2736861B9,-203980.267359
0x90931AEDc5775Eb571FF4Dcf0A601f4bA4177dB2,-86108.075031
0x909bBC85f00D511EF8A068e23054cb4502ac79ae,-243401.503245
0x90E9D137C6D3FFB95f07667F903607A03f8695be,-119206.267572
0x90e3380Ef783490684359238202b7831F60ab442,-70735.833847
0x910924104990D571109Fb2aaFcCe17FAC6659EB4,-677597.585638
0x912aCBCeC9A13fd3122c3E7EAf54564eC7d25254,-55350.419840
0x9142410CAa05cFf7b5D2c8cA60a59a0977DFB42D,-67275.787307
0x91499A0C35C984e16B9Dc534e5482c638C81d09a,-117105.423104
0x917C3287AD4Ae11ad0F943e1B47B6c5091683e71,-319143.132290
0x91843C43DCC2d8819eb3784870959155C78E82A5,-67909.745799
0x9184e0443aCb7a03Fb03392fDe397b9B76c71a9a,-63000.000000
0x91A7410DC0552580391bb769bA5153E72D9bcbce,-51258.346126
0x91B5A622d6C97a850CDEa11DB2262a46ecbDdCB9,-221608.837418
0x91abbF2951B31aFebE23796Dd92d9211589DB7a1,-101515.137002
0x91b2994D2070CeC74272aDAc7f95707ceB4A6833,-222852.768273
0x91eAa450B5425E02eF151b8A56C34d05E025E8fB,-75488.337704
0x921E589817330342707780e37BEAd7E0B5F7A72F,-107712.997089
0x921d21733e0aC7609c03AC0739dbB09d557f6126,-644392.073939
0x922562ad7d974C6978e3f262271Cc0e30eB0F568,-97609.605342
0x92410890569DE118d047f2AcBd1F282E63798572,-928796.107541
0x925D29bA52c251Ff07F1EEeC994255e90cCa5b32,-116969.641979
0x9267381408B073d71778102895563077EC34c694,-109124.906797
0x92B3Ec240Ac7ce0D4FDc2b79D88D05DDBa0D8e14,-58233.676266
0x92B720EfeF51F462af9A8B3630ceb9D2CF7303b7,-108292.562331
0x92C25b7A591ED8367dC98629434d2C12aF89aF18,-272517.688410
0x92F563B9CF2D10Bb0c9415E853d3907B13eD5256,-147857.660508
0x92a9cc8B05Aff8440a66005AdBf7C8ef5085FC4D,-298918.321855
0x92dc0239cd36a932ad3f7Fcf7abAB9211a966655,-337474.009674
0x93058C77FB74b680719E67dDf3C8c425580bd865,-86889.011362
0x93063105DDBC5f5f128f49136e3AAA712E80A977,-56442.183614
0x9309411De7D8E9058F70309007E0EfD7355114a6,-245641.322775
0x9334Fe0D6ADf6531500B5D7848c6e3B70a21329F,-72910.294978
0x934EC34AC0FdFaA134C61fB1629E03B33dFaD766,-56563.063463
0x937086228D980a5eB53308636087E97b30c70F2c,-105517.994099
0x9371BF5D804adFc7DEAcd2e993C3e5BB106713c4,-508963.534678
0x939B45797A14071a25C5f4409E5F45e13F44cD39,-393060.558791
0x939dBb76FDF7D955c8C1a3Ce484F32750bfc9c88,-431847.632562
0x93Db3F3cc605944c74007cCA5329841B2E30F388,-217452.922524
0x93b5410018D2F0e03CeedBaef493ddd472AcB17B,-56673.659432
0x93f314Dbc9267bAa9848597Cf993cd484F37ff5c,-245106.963603
0x941B75ddF944723EF0d3366FD46327734B4E3D5a,-110138.676796
0x94223318638a46F5d9F80B48569a7048d87F573d,-73952.625208
0x942Ed76129a22f258De23468aB4270Db1A270e78,-566342.765542
0x942FA0821f6BA601BbB8cD7d4B5E3A2f6D260009,-348603.370746
0x943d4A65949f306a5A03b33A3726AbB9063f5ecd,-154275.171366
0x945F4F35Eb97a7BAaAc343e07De61e9697AdDDAa,-83958.463904
0x9466672DD3F8eD8ED3B69324462A5554C65C25eb,-1002296.987752
0x946B28E9B533EaB22151C73D820A141AEEA6e181,-51369.794191
0x9472c06fBA3ca172EB793F80c21602965Cf64443,-112729.390487
0x947FF1bDAd9A63546b6321B1342835371E42E6DD,-447594.742506
0x94805829E9836F83D4e2DD263d0A80C0Afbf1b68,-97872.342563
0x949F21C6e71E1C47A450629A8faDD99Ac508107d,-128272.954041
0x94B47f18F0c060A53AB4Fd8ceaE0F02Cbe91dD16,-60415.225179
0x94E096c4bA37376Cee79903984240944c44C7507,-94784.944872
0x94a4078F3119E4B3c46c693072bBE4a6bAA1277f,-84042.769071
0x9504946D9294aD46868F870745357d9c7d279Ea3,-780641.750141
0x95052f99d6d0838C0e0c9B3CdafA19458b9e64ab,-106441.889378
0x950FEc4AA92e83ab64774064837Ed0b1d9AE5477,-94516.860388
0x952E0fA03018B64eF5e9aC63DE392d164a95Eb6b,-50039.731903
0x9538D24dFEC30432Ca47750557fC14BE776a39B3,-636722.940110
0x953C62900402670F6AfD5762C51C6bf4441c60F7,-1060509.230918
0x9543746e414926D1695eC001BC7B76277895490f,-98147.127170
0x9548e1eF72797238D6C0DF5bdFA54E703327B051,-145089.989309
0x955a3cc618B3649545B81f012409f2A91c054686,-161600.749653
0x95693207B6991644d5cFb7E95F87E54a53fAa2D2,-75825.477259
0x95C4081Fe47Ad81052982c020d4fCc3e00d6e657,-491943.006118
0x95C77D5e57725A70ac0cd4C51e3d7E2c41EEa4F2,-65042.842841
0x95E12d7ba22cb7799cf7d63E561D39A4E4F442cA,-79020.665679
0x95c648B967cDb0D2A2e94EDb5ad0151e9e3fB7D8,-274209.899709
0x95f1C5b4BC58Ec9e1909800b7316d901E20dFD45,-59778.128532
0x9604EB1f17eF1ABD58ab603334d2232A8D7F2652,-201260.348687
0x960DbCc1BC4458B937157FA608E8F5dEFe24736f,-2253773.653243
0x960E5D7A088CB4683E401d5aA18fa42e7931e285,-352803.195637
0x9634799Af82E627951577178f9FA8Dc22C441Fb6,-1198434.496780
0x96410a18719dcC31055DB48a36A29DCFAA818C98,-1899714.772190
0x9651D22CAA557855C3DA0bEd4c5bf713A973EFe5,-53922.208604
0x9657D237878f427d18F7c121aa2c27eF430853ba,-57177.591207
0x966f3B2A604E41d255De9c004a015AeE3F6913DB,-65374.383938
0x96DAF6A1C0757331244C217f589a99e4136DAE16,-456623.956456
0x96E1199931A9e201a4d209262c8C379e2c0e4852,-202213.102736
0x96aF7d7cEDb06c459aA0bf2d7d2Aa633564D3CF8,-134897.449145
0x96d5F564D347496f3217c2649599Bef3a1AD59Bc,-99439.170954
0x96eb92d5a26fA21C032a5e6af0dEEC9d18f7D6BE,-107502.316320
0x96f2deEBAFe88c388B7D2f20039416de323a471B,-109373.748685
0x96f78bcb01d2E5396FB6B0648586D96FF872B250,-256311.762569
0x9716Ff369914c68DD10B7eFE567Ff0b212d6d90a,-318073.375636
0x971965f8981910763a8984204FD2249C04B4202D,-1071111.183452
0x971C9B9689C8035422AD08Cf6d0101c3dCccB525,-65687.697121
0x97389c19fF30369A8daaEf2298AFc2947b4aD362,-214037.365885
0x974F68C1a39F11aA7B74b92d7B8f05D8902Ea70F,-65377.762875
0x974bACbAb2ec3d4E4dfE41A982F0aeCfE0c98f5D,-111780.623040
0x9758603a1b19cb8E444E24282ee743fACe77C67F,-405158.391600
0x975867871Ae67584D537dd7DaABaCAd5E8dba316,-66504.041609
0x975CB5337dd56168ED12aACFC08C795cDB9BEA76,-248477.239652
0x976105442d99D0c74E56b361f92eE09Ce039F96e,-94359.322884
0x9761E6153F8747C67977a0902a89F078A2B6B105,-58053.992516
0x9768bB4A0a8d40d294ba38F01DA8feEF1B8de9BF,-263253.324468
0x9776c9b9498d240EE46b36bEd016e24129f2aA4A,-78217.813151
0x978222550619E2b5ef81F740E47b9b0155b331f9,-1444022.383987
0x97a14158EEFa53670C21dBE56Dc4Cf3D7fcd7a04,-90837.366459
0x97bAF28D226A3cd5091fC4B34c3fcdbD5843Bf09,-57709.177106
0x97cF47A7cc4a7243F355F733Ff133eDF054A1FBF,-116497.841799
0x97dd6a023b06ba4722aF8Af775ec3C2361e66684,-50128.811942
0x983677049a30dCcBF70EC3E2690157b011f6b161,-92871.010606
0x98391dfAec5e18ec85553838e126831e8eBf3008,-164637.918212
0x988cF8025BE38a62E705E35F7f291D91461a7f6f,-83714.088531
0x989fd3872F34379e8d5aF298200653Ba22961d03,-232440.253920
0x98de4611DbEb65aBC0C86f16BB6495e7a013c511,-623541.564569
0x990F3c977534cc2f772B15beBaBb5Ed87C4D893E,-2073652.106098
0x9918BfDB8441428C37CFb3C1AA5A07fd357b3d4f,-269677.589157
0x9928FD228BeB24EE52F9c367B94fFf5161c8341F,-75328.550340
0x9940626c435E6416D81837c8C773aA0ef40dC8Ef,-59148.614601
0x9956E3b7eE688ec4890C3EE682262E4bB98DC00a,-208356.898005
0x997276717E68266F8588EfAd560AeD5a04b70c7b,-340521.874378
0x99964dC2D5fb3590ae3F548675C4268F0EC4714A,-721566.683766
0x9998106e8373a2435d309F74e235EAfdF178135d,-62613.809704
0x99A6935088d8bee40434B6483326De4bA0e34708,-84469.611163
0x99C00e76E0E46cCdf4B214EB600D6773D4a680a0,-101243.770404
0x99eB2F5155a67d2609Fc1dF56A35eF5cCc9599B2,-57849.913656
0x9A92B311Afa4630eA8CA492Cd41CEa430214A1ec,-84620.352941
0x9AB80F940353392eF1393f38350BFcc59DD6cBce,-67901.558649
0x9Af28e709fE659b7E6dC2eD99392E88dE37D3fF1,-52561.215536
0x9B39e806Da554aCa2ccdb03E6E7b37ac6369ee7D,-248415.438870
0x9B48f33756A44F96ceEEf45Bd28D82A9D3017b47,-57579.685031
0x9B7D77B99079574c50EadE644C790fF59F039f2D,-116587.761429
0x9BEcCeb1De952902A4F92CAC4E734fDf645876e7,-76490.394508
0x9C9403D08357704030F444ce4AFeB2D93dfd62Ef,-66805.386324
0x9CA1D07CB85dAB49E887Cb7e9a993BB02d505D78,-53009.409478
0x9CF81B096CF48967eed111dfFB4235266FDd68ec,-298515.481955
0x9Cb330dA5aF93409f7982b0cF4E34D81f6684735,-370974.955944
0x9D23eEBCf1533269266c7c1ADDD6e98c860A3399,-99954.626244
0x9D4ba3e4A778B66174b4FD9f14E5f12433526BF5,-534809.642835
0x9DdB02D2C272DdF23a137938F1a9b0E473f2cBeE,-341534.308254
0x9DeB222574963aF172B8D0Ab76ef47c26128f8A2,-122843.378687
0x9E4D3fed183bC3de3A7104bd3679a5FF6C16cF77,-66926.504026
0x9E68B1D39112A05d42a161CA2dCAa960824b3D1d,-78572.945045
0x9E8f34Da724D61e2DCE1C25869A044A93Dc48571,-66522.054522
0x9EA285206B98F0CDc638Fcd9FFd7492C49a5c7AC,-58472.584220
0x9F2De27FF88d6b3Ace94de0C7F10538393C8b6fd,-90516.471034
0x9F435DA21fF151240A70540F2a9c5B723EDd42b0,-1137150.393574
0x9F71BCA1d0eEeC5965F63684c758d4901860F698,-63494.818559
0x9F73D166f82185d5CB5445B727B9c187A0719e94,-101908.675560
0x9F9321F8F691a153b0F7E6716FA400972AB272C0,-167501.167707
0x9F9d026386A6Cf8d368504de56967b25F88b7b88,-344862.728399
0x9FAdEE375cb748E537fC83649A903aB2e75a61Ea,-55661.754053
0x9FEaE9496B7Cffc2b28eFe2Edd87F0789A02018B,-461157.884498
0x9Fd9d02b3C786F7b1997A6f81702c703362F5A8E,-64848.367052
0x9a0114fd394ae427B38cc86448e8e447f560C3CB,-122251.380532
0x9a82bd55cA2ABC338d85D3CbAeBD0191F07bFF15,-62346.383564
0x9aBfAC182E57B68E67FafDBf105F07275Fd83F0C,-61625.397051
0x9aC05233C6875679b8153Fb2F3de9c039F180EC9,-238038.798970
0x9aD6b9eA520bE1D68155472725716eEEaCab4b53,-53264.696307
0x9afbFD1aeb6419Cd4e57b849Af29E6637d523F58,-57043.439240
0x9b044E392bB522Cc93e58674b1187863357e8C26,-314278.329735
0x9b18de75D39CBef5aB0a4Ee4F50F40ACb4A03102,-3270876.879078
0x9b4E0DdCDed2F084F30f8E53C0dE2Bd83c96eCBb,-76517.269833
0x9b6874bD88c1189775431Dcd0121F01cDfDdE04A,-116509.697148
0x9b82087aeac5Ede362744D6b4727E4D3D852f404,-76457.202416
0x9b8B2B9B4dA1732f2ead9Ed55EbEDb3bF0e5c6c4,-239374.620256
0x9bC01A411D8C973cC49b2A580c1093E3c103618c,-212700.859118
0x9c128fFa923B251Fa40F58906034b2DeaE6C3146,-655402.896818
0x9c1bdfe20503b04e61762fa7cBf520713db69284,-51297.939158
0x9c4a4445F39FB5E3cd63A237402eF59Dd83C0CFA,-230267.071349
0x9ca467b293e771578B277C22b4C074b1990eCCBF,-70779.436266
0x9d20B1D7caa3C8a6DF5C1Ab3E956cD83ED153087,-131995.464797
0x9d263AF3950c80e3b49abD6def91F803762D65AB,-204191.396343
0x9d2f77f8A533cFB5C269e9Bd688668808A39f4b7,-102446.456658
0x9d38f5FC760580744FCa6DCdeA784010945B812a,-1881419.959012
0x9d460B933C07095587320Bb5da30E5141fe4a4A7,-96884.522292
0x9d556126e15454B8E6921de72828106Bcf80F0BC,-443005.239244
0x9d914e9d56be6D74E2D8Ba601a1A407B1C24A4bc,-54551.845754
0x9dE6bb9e29401b1D525F25FcdEDC8e31D5D7265f,-349900.352209
0x9da72B999f5Eb4a70d1C328BF473f68eEcd51d15,-166707.926545
0x9df5a69CA4FF52bCbD0682a135565Ee9ddBbDeBd,-63892.193002
0x9e11c84Ca4d99FB0c705576FC1E455398EC35903,-2655864.870578
0x9e584114765f9c46A8200b069aA260bAaBb5b4E1,-90221.439169
0x9ec070163d5B63076E5a42bEa6918E3052f825FA,-65971.210629
0x9ee2a0FBc4af47b40B3ac7625Ac30d98470Bb1E9,-103366.094885
0x9efD32BC22409889Ef7896C89e172771E6461627,-257878.605992
0x9f2bfFAa271076391E1F8F3C4aC82DE278e1eedc,-1659909.940436
0x9f2eB74B7067747d5835a8329cdA2732892C34d8,-71596.577975
0x9f5bC9d5637C86aFbE0152EE2b67e16d6fF8Fd89,-91481.152335
0xA0175d3352039Fb65293d2A8486398b06B112E65,-81149.804155
0xA046eE0A3539165f05736849B8e7727AE1d7De9e,-142687.531365
0xA0679e7C2b85bE6bE07F03567aF5a05236e0729E,-167458.757574
0xA085e76E7eb06f66Ee91e4AD42AfF24502800D73,-79685.108087
0xA0F27043c369D9731Da1Be4a6f24b2376d776aA4,-108342.255356
0xA12109aeB2A5b4A4f9e6634fEcEdd2bb217463c5,-322222.646545
0xA13D211cF329e2FDb45Fb01c719E12B70Fd44122,-69843.032872
0xA1512aF4ea183754564e4e701938aa85755c9993,-62830.407131
0xA1a8E572798FF125587cF463E00000c8ab931E1b,-144140.253044
0xA1e4b07Be5702516dF8f6370C4bb90541E86948c,-70162.693397
0xA2Dc41c91Bd8f9942B1A4d480Da76cCfbED284c8,-120576.712997
0xA2E2427D369Fd6891E2d3CA5E5cDf3d9B18742C2,-57913.057679
0xA2FC6e692286090320371B00aF6961c21cb1A079,-133434.330705
0xA2cEf5846980183DA19cD7fb85D8b372eeE3C508,-319096.761216
0xA3020858cad2f31b8b85907DD58f6AB044C2EA17,-2185617.341060
0xA32D8be29Cf578DaA7381D117879411CA062551C,-303905.945789
0xA331CA9FC5e848500C6db3F387C500051FBb3c42,-90509.216824
0xA335ADE338308B8e071Cf2c8F3cA5e50F6563C60,-152252.860536
0xA3366Ea2D8e7e5eBEAc634D4BB6766B369D61420,-62675.822149
0xA33aCA849DE8280aed7F60d0fBbCEB220dc27B89,-1676503.085725
0xA3477D34BA341e74CfC311Ae2Ff10c9D680f5A33,-1210730.173711
0xA3D870676a3bDaCeed7ad6bfD621863D13314026,-56055.179196
